Date,Store_id,SKU_id,Promo,Demand,Regular_Price,Promo_Price
2015-10-01,7,1,,833.0,128.98,
2015-10-01,63,1,,107.0,141.21,
2015-10-01,15,2,,3.0,162.96,
2015-10-01,47,1,,289.0,141.21,
2015-10-01,82,1,,66.0,141.21,
2015-10-01,17,1,,254.0,141.21,
2015-10-01,21,1,,154.0,141.21,
2015-10-01,33,2,,6.0,162.96,
2015-10-01,60,1,,60.0,141.21,
2015-10-01,85,1,,104.0,141.21,
2015-10-01,55,1,,157.0,141.21,
2015-10-01,71,1,,201.0,141.21,
2015-10-01,26,2,,3.0,162.96,
2015-10-01,75,1,,35.0,141.21,
2015-10-01,60,2,,0.0,162.96,
2015-10-01,43,1,,572.0,128.98,
2015-10-01,59,1,,418.0,141.21,
2015-10-01,39,2,,3.0,162.96,
2015-10-01,8,2,,16.0,162.96,
2015-10-01,66,1,,38.0,141.21,
2015-10-01,37,1,,314.0,141.21,
2015-10-01,27,1,,60.0,141.21,
2015-10-01,1,2,,0.0,162.96,
2015-10-01,11,1,,104.0,141.21,
2015-10-01,30,1,,126.0,141.21,
2015-10-01,45,2,,3.0,162.96,
2015-10-01,14,1,,91.0,141.21,
2015-10-01,25,2,,3.0,162.96,
2015-10-01,32,1,,207.0,141.21,
2015-10-01,53,1,,141.0,141.21,
2015-10-01,56,2,,3.0,162.96,
2015-10-01,65,1,,91.0,141.21,
2015-10-01,73,1,,119.0,141.21,
2015-10-01,79,1,,226.0,141.21,
2015-10-01,46,2,,0.0,162.96,
2015-10-01,19,2,,0.0,162.96,
2015-10-01,24,1,,286.0,141.21,
2015-10-01,57,2,,9.0,162.96,
2015-10-01,18,2,,3.0,162.96,
2015-10-01,61,1,,129.0,141.21,
2015-10-01,44,1,,116.0,141.21,
2015-10-01,22,1,,107.0,141.21,
2015-10-01,20,2,,16.0,162.96,
2015-10-01,79,2,,9.0,162.96,
2015-10-01,42,1,,339.0,141.21,
2015-10-01,5,2,,0.0,162.96,
2015-10-01,17,2,,3.0,162.96,
2015-10-01,38,2,,0.0,162.96,
2015-10-01,9,1,,342.0,141.21,
2015-10-01,21,2,,0.0,162.96,
2015-10-01,35,1,,113.0,141.21,
2015-10-01,32,2,,0.0,162.96,
2015-10-01,43,2,,0.0,162.96,
2015-10-01,26,1,,185.0,141.21,
2015-10-01,61,2,,9.0,162.96,
2015-10-01,31,2,,0.0,162.96,
2015-10-01,23,2,,0.0,162.96,
2015-10-01,78,1,,160.0,141.21,
2015-10-01,54,2,,0.0,162.96,
2015-10-01,28,1,,170.0,141.21,
2015-10-01,81,1,,63.0,141.21,
2015-10-01,51,1,,518.0,141.21,
2015-10-01,49,2,,0.0,162.96,
2015-10-01,29,1,,283.0,141.21,
2015-10-01,56,1,,101.0,141.21,
2015-10-01,48,2,,6.0,162.96,
2015-10-01,62,2,,0.0,162.96,
2015-10-01,68,2,,0.0,162.96,
2015-10-01,49,1,,113.0,141.21,
2015-10-01,59,2,,0.0,162.96,
2015-10-01,40,1,,254.0,141.21,
2015-10-01,34,2,,9.0,162.96,
2015-10-01,50,2,,0.0,162.96,
2015-10-01,69,2,,9.0,162.96,
2015-10-01,85,2,,6.0,162.96,
2015-10-01,62,1,,267.0,141.21,
2015-10-01,70,1,,113.0,141.21,
2015-10-01,39,1,,229.0,141.21,
2015-10-01,51,2,,25.0,162.96,
2015-10-01,84,1,,138.0,141.21,
2015-10-01,65,2,,0.0,162.96,
2015-10-01,10,2,,0.0,162.96,
2015-10-01,80,2,,0.0,162.96,
2015-10-01,68,1,,283.0,141.21,
2015-10-01,12,2,,13.0,162.96,
2015-10-01,36,1,,336.0,141.21,
2015-10-01,72,1,,182.0,141.21,
2015-10-01,44,2,,0.0,162.96,
2015-10-01,54,1,,167.0,141.21,
2015-10-01,7,2,,6.0,162.96,
2015-10-01,45,1,,223.0,141.21,
2015-10-01,58,1,,267.0,141.21,
2015-10-01,87,2,,0.0,162.96,
2015-10-01,11,2,,6.0,162.96,
2015-10-01,77,1,,145.0,141.21,
2015-10-01,40,2,,3.0,162.96,
2015-10-01,41,2,,0.0,162.96,
2015-10-01,66,2,,0.0,162.96,
2015-10-01,77,2,,6.0,162.96,
2015-10-01,74,1,,91.0,141.21,
2015-10-01,72,2,,3.0,162.96,
2015-10-01,75,2,,0.0,162.96,
2015-10-01,82,2,,9.0,162.96,
2015-10-01,87,1,,198.0,141.21,
2015-10-01,70,2,,3.0,162.96,
2015-10-01,37,2,,13.0,162.96,
2015-10-01,36,2,,0.0,162.96,
2015-10-01,27,2,,0.0,162.96,
2015-10-01,81,2,,19.0,162.96,
2015-10-01,15,1,,418.0,141.21,
2015-10-01,42,2,,0.0,162.96,
2015-10-01,55,2,,0.0,162.96,
2015-10-01,64,2,,0.0,162.96,
2015-10-02,2,2,,0.0,162.96,
2015-10-02,2,1,,245.0,141.21,
2015-10-02,62,2,,0.0,162.96,
2015-10-02,1,1,,126.0,141.21,
2015-10-02,23,1,,129.0,141.21,
2015-10-02,35,1,,110.0,141.21,
2015-10-02,42,2,,0.0,162.96,
2015-10-02,54,2,,0.0,162.96,
2015-10-02,70,2,,0.0,162.96,
2015-10-02,61,1,,97.0,141.21,
2015-10-02,39,1,,163.0,141.21,
2015-10-02,16,2,,9.0,162.96,
2015-10-02,53,2,,0.0,162.96,
2015-10-02,65,1,,239.0,141.21,
2015-10-02,52,1,,248.0,141.21,
2015-10-02,42,1,,173.0,141.21,
2015-10-02,40,2,,0.0,162.96,
2015-10-02,20,1,,390.0,141.21,
2015-10-02,5,2,,0.0,162.96,
2015-10-02,86,2,,0.0,162.96,
2015-10-02,57,1,,195.0,141.21,
2015-10-02,47,1,,324.0,141.21,
2015-10-02,21,2,,0.0,162.96,
2015-10-02,52,2,,6.0,162.96,
2015-10-02,58,2,,0.0,162.96,
2015-10-02,75,2,,9.0,162.96,
2015-10-02,76,1,,88.0,141.21,
2015-10-02,9,2,,13.0,162.96,
2015-10-02,66,2,,3.0,162.96,
2015-10-02,64,2,,0.0,162.96,
2015-10-02,67,1,,361.0,141.21,
2015-10-02,74,1,,57.0,141.21,
2015-10-02,27,2,,0.0,162.96,
2015-10-02,20,2,,3.0,162.96,
2015-10-02,85,2,,0.0,162.96,
2015-10-02,35,2,,0.0,162.96,
2015-10-02,16,1,,346.0,141.21,
2015-10-02,74,2,,0.0,162.96,
2015-10-02,69,2,,9.0,162.96,
2015-10-02,47,2,,16.0,162.96,
2015-10-02,65,2,,0.0,162.96,
2015-10-02,11,2,,0.0,162.96,
2015-10-02,72,1,,236.0,141.21,
2015-10-02,5,1,,336.0,141.21,
2015-10-02,45,1,,490.0,141.21,
2015-10-02,67,2,,9.0,162.96,
2015-10-02,81,2,,0.0,162.96,
2015-10-02,22,1,,72.0,141.21,
2015-10-02,56,2,,0.0,162.96,
2015-10-02,59,1,,434.0,141.21,
2015-10-02,34,2,,9.0,162.96,
2015-10-02,32,2,,0.0,162.96,
2015-10-02,61,2,,9.0,162.96,
2015-10-02,60,1,,123.0,141.21,
2015-10-02,43,2,,0.0,162.96,
2015-10-02,81,1,,41.0,141.21,
2015-10-02,21,1,,179.0,141.21,
2015-10-02,39,2,,6.0,162.96,
2015-10-02,51,1,,823.0,141.21,
2015-10-02,30,2,,0.0,162.96,
2015-10-02,68,2,,0.0,162.96,
2015-10-02,8,2,,6.0,162.96,
2015-10-02,15,2,,0.0,162.96,
2015-10-02,17,1,,188.0,141.21,
2015-10-02,1,2,,0.0,162.96,
2015-10-02,30,1,,104.0,141.21,
2015-10-02,32,1,,160.0,141.21,
2015-10-02,12,1,,145.0,141.21,
2015-10-02,79,1,,141.0,141.21,
2015-10-02,7,1,,653.0,128.98,
2015-10-02,57,2,,6.0,162.96,
2015-10-02,17,2,,22.0,162.96,
2015-10-02,49,2,,0.0,162.96,
2015-10-02,80,2,,0.0,162.96,
2015-10-02,87,2,,0.0,162.96,
2015-10-02,45,2,,3.0,162.96,
2015-10-02,25,2,,0.0,162.96,
2015-10-02,33,2,,0.0,162.96,
2015-10-02,14,1,,101.0,141.21,
2015-10-02,78,2,,6.0,162.96,
2015-10-02,85,1,,72.0,141.21,
2015-10-02,3,2,,0.0,162.96,
2015-10-02,27,1,,116.0,141.21,
2015-10-02,37,1,,192.0,141.21,
2015-10-02,84,2,,0.0,162.96,
2015-10-02,6,2,,0.0,162.96,
2015-10-02,4,1,,214.0,141.21,
2015-10-02,14,2,,0.0,162.96,
2015-10-02,75,1,,107.0,141.21,
2015-10-02,76,2,,0.0,162.96,
2015-10-02,60,2,,0.0,162.96,
2015-10-02,48,2,,3.0,162.96,
2015-10-02,71,1,,129.0,141.21,
2015-10-02,23,2,,0.0,162.96,
2015-10-02,28,1,,204.0,141.21,
2015-10-02,18,1,,88.0,141.21,
2015-10-02,41,1,,50.0,141.21,
2015-10-02,55,1,,179.0,141.21,
2015-10-02,31,2,,0.0,162.96,
2015-10-02,73,1,,126.0,141.21,
2015-10-02,63,1,,135.0,141.21,
2015-10-02,3,1,,145.0,141.21,
2015-10-02,83,1,,110.0,141.21,
2015-10-02,55,2,,0.0,162.96,
2015-10-02,48,1,,311.0,141.21,
2015-10-02,87,1,,170.0,141.21,
2015-10-02,82,1,,53.0,141.21,
2015-10-02,77,2,,0.0,162.96,
2015-10-02,37,2,,13.0,162.96,
2015-10-02,13,2,,16.0,162.96,
2015-10-02,36,2,,0.0,162.96,
2015-10-02,79,2,,9.0,162.96,
2015-10-02,28,2,,0.0,162.96,
2015-10-02,15,1,,346.0,141.21,
2015-10-02,6,1,,823.0,128.98,
2015-10-02,40,1,,229.0,141.21,
2015-10-02,34,1,,1049.0,141.21,
2015-10-02,18,2,,3.0,162.96,
2015-10-02,66,1,,132.0,141.21,
2015-10-02,24,2,,3.0,162.96,
2015-10-02,24,1,,258.0,141.21,
2015-10-02,25,1,,160.0,141.21,
2015-10-02,19,2,,0.0,162.96,
2015-10-02,50,2,,0.0,162.96,
2015-10-02,33,1,,207.0,141.21,
2015-10-02,59,2,,3.0,162.96,
2015-10-02,10,2,,0.0,162.96,
2015-10-02,11,1,,88.0,141.21,
2015-10-02,53,1,,151.0,141.21,
2015-10-02,78,1,,204.0,141.21,
2015-10-02,46,2,,0.0,162.96,
2015-10-02,22,2,,25.0,162.96,
2015-10-02,86,1,,50.0,141.21,
2015-10-02,44,2,,0.0,162.96,
2015-10-02,62,1,,176.0,141.21,
2015-10-02,80,1,,270.0,141.21,
2015-10-02,82,2,,9.0,162.96,
2015-10-02,84,1,,79.0,141.21,
2015-10-02,38,1,,302.0,141.21,
2015-10-02,77,1,,72.0,141.21,
2015-10-02,19,1,,135.0,141.21,
2015-10-02,71,2,,6.0,162.96,
2015-10-02,69,1,,113.0,141.21,
2015-10-02,70,1,,126.0,141.21,
2015-10-02,31,1,,126.0,141.21,
2015-10-02,56,1,,97.0,141.21,
2015-10-02,54,1,,276.0,141.21,
2015-10-02,12,2,,13.0,162.96,
2015-10-02,58,1,,399.0,141.21,
2015-10-02,36,1,,236.0,141.21,
2015-10-02,4,2,,0.0,162.96,
2015-10-02,73,2,,9.0,162.96,
2015-10-02,26,1,,242.0,141.21,
2015-10-02,46,1,,383.0,141.21,
2015-10-02,26,2,,0.0,162.96,
2015-10-02,8,1,,1172.0,141.21,
2015-10-02,10,1,,119.0,141.21,
2015-10-02,29,1,,462.0,141.21,
2015-10-02,38,2,,0.0,162.96,
2015-10-02,44,1,,123.0,141.21,
2015-10-02,72,2,,6.0,162.96,
2015-10-02,49,1,,123.0,141.21,
2015-10-02,51,2,,3.0,162.96,
2015-10-02,64,1,,126.0,141.21,
2015-10-02,9,1,,236.0,141.21,
2015-10-02,83,2,,3.0,162.96,
2015-10-02,13,1,,242.0,141.21,
2015-10-02,43,1,,597.0,128.98,
2015-10-02,63,2,,9.0,162.96,
2015-10-02,29,2,,41.0,162.96,
2015-10-02,7,2,,3.0,162.96,
2015-10-02,41,2,,0.0,162.96,
2015-10-02,50,1,,88.0,141.21,
2015-10-02,68,1,,358.0,141.21,
2015-10-03,74,2,,6.0,162.96,
2015-10-03,7,2,,0.0,162.96,
2015-10-03,6,1,,390.0,141.21,
2015-10-03,15,1,,308.0,141.21,
2015-10-03,22,2,,3.0,162.96,
2015-10-03,47,2,,6.0,162.96,
2015-10-03,76,1,,50.0,141.21,
2015-10-03,72,1,,210.0,141.21,
2015-10-03,36,1,,264.0,141.21,
2015-10-03,27,2,,6.0,162.96,
2015-10-03,70,2,,6.0,162.96,
2015-10-03,26,1,,459.0,141.21,
2015-10-03,71,2,,6.0,162.96,
2015-10-03,62,1,,123.0,141.21,
2015-10-03,1,1,,82.0,141.21,
2015-10-03,65,1,,138.0,141.21,
2015-10-03,23,1,,176.0,141.21,
2015-10-03,43,1,,412.0,141.21,
2015-10-03,13,1,,239.0,141.21,
2015-10-03,2,2,,6.0,162.96,
2015-10-03,81,2,,0.0,162.96,
2015-10-03,72,2,,6.0,162.96,
2015-10-03,43,2,,0.0,162.96,
2015-10-03,41,1,,50.0,141.21,
2015-10-03,23,2,,0.0,162.96,
2015-10-03,85,1,,66.0,141.21,
2015-10-03,21,1,,201.0,141.21,
2015-10-03,51,1,,452.0,141.21,
2015-10-03,76,2,,0.0,162.96,
2015-10-03,66,1,,50.0,141.21,
2015-10-03,37,2,,13.0,162.96,
2015-10-03,18,2,,0.0,162.96,
2015-10-03,56,2,,0.0,162.96,
2015-10-03,52,2,,6.0,162.96,
2015-10-03,82,1,,69.0,141.21,
2015-10-03,8,1,,572.0,141.21,
2015-10-03,14,1,,50.0,141.21,
2015-10-03,87,2,,3.0,162.96,
2015-10-03,5,1,,295.0,141.21,
2015-10-03,27,1,,138.0,141.21,
2015-10-03,38,2,,9.0,162.96,
2015-10-03,28,1,,236.0,141.21,
2015-10-03,59,2,,6.0,162.96,
2015-10-03,31,2,,0.0,162.96,
2015-10-03,44,1,,57.0,141.21,
2015-10-03,29,1,,380.0,141.21,
2015-10-03,49,1,,123.0,141.21,
2015-10-03,11,1,,63.0,141.21,
2015-10-03,53,1,,154.0,141.21,
2015-10-03,46,2,,0.0,162.96,
2015-10-03,78,1,,188.0,141.21,
2015-10-03,9,1,,412.0,141.21,
2015-10-03,77,1,,60.0,141.21,
2015-10-03,70,1,,94.0,141.21,
2015-10-03,48,2,,6.0,162.96,
2015-10-03,56,1,,132.0,141.21,
2015-10-03,3,1,,195.0,141.21,
2015-10-03,45,2,,3.0,162.96,
2015-10-03,68,1,,430.0,141.21,
2015-10-03,44,2,,0.0,162.96,
2015-10-03,51,2,,22.0,162.96,
2015-10-03,10,2,,6.0,162.96,
2015-10-03,55,2,,0.0,162.96,
2015-10-03,14,2,,0.0,162.96,
2015-10-03,87,1,,179.0,141.21,
2015-10-03,77,2,,0.0,162.96,
2015-10-03,36,2,,0.0,162.96,
2015-10-03,50,2,,3.0,162.96,
2015-10-03,40,1,,264.0,141.21,
2015-10-03,24,1,,226.0,141.21,
2015-10-03,19,2,,0.0,162.96,
2015-10-03,79,2,,9.0,162.96,
2015-10-03,73,1,,126.0,141.21,
2015-10-03,25,2,,0.0,162.96,
2015-10-03,84,1,,66.0,141.21,
2015-10-03,12,2,,25.0,162.96,
2015-10-03,58,1,,242.0,141.21,
2015-10-03,79,1,,104.0,141.21,
2015-10-03,22,1,,72.0,141.21,
2015-10-03,20,2,,3.0,162.96,
2015-10-03,82,2,,3.0,162.96,
2015-10-03,57,2,,13.0,162.96,
2015-10-03,75,2,,3.0,162.96,
2015-10-03,54,1,,302.0,141.21,
2015-10-03,64,2,,3.0,162.96,
2015-10-03,66,2,,0.0,162.96,
2015-10-03,74,1,,75.0,141.21,
2015-10-03,85,2,,6.0,162.96,
2015-10-03,65,2,,0.0,162.96,
2015-10-03,11,2,,0.0,162.96,
2015-10-03,69,2,,9.0,162.96,
2015-10-03,45,1,,427.0,141.21,
2015-10-03,32,1,,207.0,141.21,
2015-10-03,40,2,,3.0,162.96,
2015-10-03,1,2,,0.0,162.96,
2015-10-03,68,2,,0.0,162.96,
2015-10-03,49,2,,0.0,162.96,
2015-10-03,2,1,,336.0,141.21,
2015-10-03,42,2,,0.0,162.96,
2015-10-03,39,1,,264.0,141.21,
2015-10-03,61,1,,129.0,141.21,
2015-10-03,62,2,,0.0,162.96,
2015-10-03,42,1,,572.0,141.21,
2015-10-03,5,2,,3.0,162.96,
2015-10-03,54,2,,0.0,162.96,
2015-10-03,21,2,,0.0,162.96,
2015-10-03,32,2,,0.0,162.96,
2015-10-03,34,2,,0.0,162.96,
2015-10-03,61,2,,9.0,162.96,
2015-10-03,81,1,,104.0,141.21,
2015-10-03,35,1,,116.0,141.21,
2015-10-03,30,1,,91.0,141.21,
2015-10-03,83,2,,3.0,162.96,
2015-10-03,37,1,,151.0,141.21,
2015-10-03,18,1,,135.0,141.21,
2015-10-03,53,2,,3.0,162.96,
2015-10-03,57,1,,214.0,141.21,
2015-10-03,8,2,,0.0,162.96,
2015-10-03,20,1,,264.0,141.21,
2015-10-03,84,2,,0.0,162.96,
2015-10-03,31,1,,157.0,141.21,
2015-10-03,52,1,,182.0,141.21,
2015-10-03,69,1,,173.0,141.21,
2015-10-03,80,1,,452.0,141.21,
2015-10-03,64,1,,116.0,141.21,
2015-10-03,73,2,,6.0,162.96,
2015-10-03,46,1,,264.0,141.21,
2015-10-03,41,2,,0.0,162.96,
2015-10-03,63,2,,3.0,162.96,
2015-10-03,38,1,,415.0,141.21,
2015-10-03,86,2,,0.0,162.96,
2015-10-03,19,1,,188.0,141.21,
2015-10-03,80,2,,0.0,162.96,
2015-10-03,16,1,,320.0,141.21,
2015-10-03,35,2,,0.0,162.96,
2015-10-03,67,2,,9.0,162.96,
2015-10-03,67,1,,361.0,141.21,
2015-10-03,9,2,,13.0,162.96,
2015-10-03,58,2,,0.0,162.96,
2015-10-03,30,2,,6.0,162.96,
2015-10-03,7,1,,484.0,141.21,
2015-10-03,12,1,,157.0,141.21,
2015-10-03,17,1,,232.0,141.21,
2015-10-03,47,1,,286.0,141.21,
2015-10-03,39,2,,3.0,162.96,
2015-10-03,15,2,,0.0,162.96,
2015-10-03,60,1,,91.0,141.21,
2015-10-03,59,1,,314.0,141.21,
2015-10-03,50,1,,192.0,141.21,
2015-10-03,17,2,,3.0,162.96,
2015-10-03,86,1,,63.0,141.21,
2015-10-03,33,1,,170.0,141.21,
2015-10-03,4,1,,195.0,141.21,
2015-10-03,6,2,,6.0,162.96,
2015-10-03,3,2,,3.0,162.96,
2015-10-03,25,1,,167.0,141.21,
2015-10-03,29,2,,16.0,162.96,
2015-10-03,83,1,,79.0,141.21,
2015-10-03,48,1,,289.0,141.21,
2015-10-03,28,2,,9.0,162.96,
2015-10-03,13,2,,6.0,162.96,
2015-10-03,34,1,,487.0,141.21,
2015-10-03,63,1,,154.0,141.21,
2015-10-03,78,2,,9.0,162.96,
2015-10-03,33,2,,0.0,162.96,
2015-10-03,75,1,,72.0,141.21,
2015-10-03,24,2,,0.0,162.96,
2015-10-03,26,2,,6.0,162.96,
2015-10-03,60,2,,0.0,162.96,
2015-10-03,10,1,,176.0,141.21,
2015-10-03,4,2,,0.0,162.96,
2015-10-03,71,1,,201.0,141.21,
2015-10-03,16,2,,9.0,162.96,
2015-10-03,55,1,,110.0,141.21,
2015-10-04,51,1,,858.0,141.21,
2015-10-04,29,2,,41.0,162.96,
2015-10-04,82,2,,38.0,162.96,
2015-10-04,81,2,,0.0,162.96,
2015-10-04,57,2,,35.0,162.96,
2015-10-04,23,2,,0.0,162.96,
2015-10-04,78,1,,214.0,141.21,
2015-10-04,29,1,,396.0,141.21,
2015-10-04,15,1,,273.0,141.21,
2015-10-04,84,1,,50.0,141.21,
2015-10-04,69,2,,6.0,162.96,
2015-10-04,35,2,,0.0,162.96,
2015-10-04,76,2,,0.0,162.96,
2015-10-04,41,2,,0.0,162.96,
2015-10-04,56,1,,135.0,141.21,
2015-10-04,26,2,,0.0,162.96,
2015-10-04,75,1,,85.0,141.21,
2015-10-04,74,2,,13.0,162.96,
2015-10-04,8,2,,9.0,162.96,
2015-10-04,49,2,,6.0,162.96,
2015-10-04,87,2,,0.0,162.96,
2015-10-04,45,2,,3.0,162.96,
2015-10-04,42,2,,0.0,162.96,
2015-10-04,23,1,,157.0,141.21,
2015-10-04,78,2,,0.0,162.96,
2015-10-04,50,1,,163.0,141.21,
2015-10-04,34,1,,594.0,141.21,
2015-10-04,19,1,,132.0,141.21,
2015-10-04,30,1,,182.0,141.21,
2015-10-04,15,2,,0.0,162.96,
2015-10-04,40,1,,201.0,141.21,
2015-10-04,3,2,,3.0,162.96,
2015-10-04,34,2,,3.0,162.96,
2015-10-04,84,2,,3.0,162.96,
2015-10-04,27,2,,9.0,162.96,
2015-10-04,44,2,,0.0,162.96,
2015-10-04,10,2,,3.0,162.96,
2015-10-04,55,2,,0.0,162.96,
2015-10-04,87,1,,195.0,141.21,
2015-10-04,37,1,,138.0,141.21,
2015-10-04,77,2,,0.0,162.96,
2015-10-04,36,2,,0.0,162.96,
2015-10-04,50,2,,6.0,162.96,
2015-10-04,24,1,,242.0,141.21,
2015-10-04,19,2,,0.0,162.96,
2015-10-04,79,2,,9.0,162.96,
2015-10-04,73,1,,85.0,141.21,
2015-10-04,25,2,,0.0,162.96,
2015-10-04,3,1,,173.0,141.21,
2015-10-04,48,2,,3.0,162.96,
2015-10-04,28,1,,167.0,141.21,
2015-10-04,27,1,,138.0,141.21,
2015-10-04,51,2,,19.0,162.96,
2015-10-04,38,2,,0.0,162.96,
2015-10-04,68,1,,280.0,141.21,
2015-10-04,64,1,,91.0,141.21,
2015-10-04,10,1,,123.0,141.21,
2015-10-04,16,2,,6.0,162.96,
2015-10-04,4,2,,0.0,162.96,
2015-10-04,71,1,,163.0,141.21,
2015-10-04,55,1,,123.0,141.21,
2015-10-04,60,2,,0.0,162.96,
2015-10-04,33,2,,0.0,162.96,
2015-10-04,38,1,,396.0,141.21,
2015-10-04,63,1,,63.0,141.21,
2015-10-04,24,2,,0.0,162.96,
2015-10-04,72,1,,188.0,141.21,
2015-10-04,28,2,,16.0,162.96,
2015-10-04,18,1,,85.0,141.21,
2015-10-04,48,1,,217.0,141.21,
2015-10-04,83,1,,135.0,141.21,
2015-10-04,25,1,,91.0,141.21,
2015-10-04,6,2,,0.0,162.96,
2015-10-04,83,2,,19.0,162.96,
2015-10-04,33,1,,264.0,141.21,
2015-10-04,31,2,,0.0,162.96,
2015-10-04,44,1,,214.0,141.21,
2015-10-04,68,2,,0.0,162.96,
2015-10-04,1,2,,0.0,162.96,
2015-10-04,35,1,,151.0,141.21,
2015-10-04,79,1,,119.0,141.21,
2015-10-04,32,1,,176.0,141.21,
2015-10-04,42,1,,129.0,141.21,
2015-10-04,22,1,,91.0,141.21,
2015-10-04,20,2,,16.0,162.96,
2015-10-04,75,2,,3.0,162.96,
2015-10-04,54,1,,434.0,141.21,
2015-10-04,64,2,,3.0,162.96,
2015-10-04,66,2,,0.0,162.96,
2015-10-04,74,1,,85.0,141.21,
2015-10-04,85,2,,57.0,162.96,
2015-10-04,11,2,,0.0,162.96,
2015-10-04,65,2,,0.0,162.96,
2015-10-04,45,1,,512.0,141.21,
2015-10-04,81,1,,82.0,141.21,
2015-10-04,59,2,,9.0,162.96,
2015-10-04,61,2,,9.0,162.96,
2015-10-04,21,2,,0.0,162.96,
2015-10-04,49,1,,107.0,141.21,
2015-10-04,11,1,,53.0,141.21,
2015-10-04,53,1,,101.0,141.21,
2015-10-04,46,2,,0.0,162.96,
2015-10-04,9,1,,261.0,141.21,
2015-10-04,77,1,,66.0,141.21,
2015-10-04,70,1,,145.0,141.21,
2015-10-04,12,2,,25.0,162.96,
2015-10-04,40,2,,6.0,162.96,
2015-10-04,58,1,,210.0,141.21,
2015-10-04,39,1,,223.0,141.21,
2015-10-04,2,1,,320.0,141.21,
2015-10-04,61,1,,167.0,141.21,
2015-10-04,62,2,,3.0,162.96,
2015-10-04,54,2,,0.0,162.96,
2015-10-04,4,1,,141.0,141.21,
2015-10-04,5,2,,0.0,162.96,
2015-10-04,32,2,,0.0,162.96,
2015-10-04,17,2,,6.0,162.96,
2015-10-04,13,2,,3.0,162.96,
2015-10-04,47,2,,3.0,162.96,
2015-10-04,39,2,,6.0,162.58,
2015-10-04,47,1,,390.0,141.21,
2015-10-04,17,1,,201.0,141.21,
2015-10-04,14,1,,72.0,141.21,
2015-10-04,12,1,,97.0,141.21,
2015-10-04,30,2,,6.0,162.96,
2015-10-04,70,2,,0.0,162.96,
2015-10-04,7,1,,201.0,141.21,
2015-10-04,58,2,,0.0,162.96,
2015-10-04,67,1,,405.0,141.21,
2015-10-04,67,2,,9.0,162.96,
2015-10-04,37,2,,3.0,162.96,
2015-10-04,16,1,,377.0,141.21,
2015-10-04,18,2,,19.0,162.96,
2015-10-04,7,2,,0.0,162.96,
2015-10-04,5,1,,355.0,141.21,
2015-10-04,22,2,,3.0,162.96,
2015-10-04,6,1,,471.0,141.21,
2015-10-04,76,1,,35.0,141.21,
2015-10-04,14,2,,0.0,162.96,
2015-10-04,21,1,,167.0,141.21,
2015-10-04,2,2,,0.0,162.96,
2015-10-04,1,1,,107.0,141.21,
2015-10-04,71,2,,6.0,162.96,
2015-10-04,8,1,,1021.0,141.21,
2015-10-04,13,1,,226.0,141.21,
2015-10-04,41,1,,60.0,141.21,
2015-10-04,85,1,,176.0,141.21,
2015-10-04,82,1,,75.0,141.21,
2015-10-04,60,1,,88.0,141.21,
2015-10-04,72,2,,3.0,162.96,
2015-10-04,9,2,,13.0,162.96,
2015-10-04,65,1,,254.0,141.21,
2015-10-04,63,2,,9.0,162.96,
2015-10-04,46,1,,198.0,141.21,
2015-10-04,73,2,,19.0,162.96,
2015-10-04,86,1,,41.0,141.21,
2015-10-04,80,1,,283.0,141.21,
2015-10-04,69,1,,151.0,141.21,
2015-10-04,31,1,,85.0,141.21,
2015-10-04,43,2,,3.0,162.96,
2015-10-04,52,2,,6.0,162.96,
2015-10-04,56,2,,0.0,162.96,
2015-10-04,62,1,,236.0,141.21,
2015-10-04,66,1,,167.0,141.21,
2015-10-04,57,1,,204.0,141.21,
2015-10-04,53,2,,3.0,162.96,
2015-10-04,26,1,,286.0,141.21,
2015-10-04,43,1,,223.0,141.21,
2015-10-04,86,2,,0.0,162.96,
2015-10-04,59,1,,490.0,141.21,
2015-10-04,20,1,,317.0,141.21,
2015-10-04,80,2,,0.0,162.96,
2015-10-04,36,1,,358.0,141.21,
2015-10-04,52,1,,349.0,141.21,
2015-10-05,39,1,,173.0,141.21,
2015-10-05,42,1,,79.0,141.21,
2015-10-05,79,1,,129.0,141.21,
2015-10-05,8,1,,352.0,141.21,
2015-10-05,27,2,,9.0,162.96,
2015-10-05,61,1,,116.0,141.21,
2015-10-05,65,2,,0.0,162.96,
2015-10-05,35,1,,110.0,141.21,
2015-10-05,82,2,,6.0,162.96,
2015-10-05,43,2,,0.0,162.96,
2015-10-05,58,1,,273.0,141.21,
2015-10-05,14,1,,94.0,141.21,
2015-10-05,36,1,,173.0,141.21,
2015-10-05,1,2,,0.0,162.96,
2015-10-05,6,1,,383.0,141.21,
2015-10-05,4,1,,245.0,141.21,
2015-10-05,87,2,,6.0,162.96,
2015-10-05,75,2,,9.0,162.96,
2015-10-05,26,1,,148.0,141.21,
2015-10-05,74,2,,9.0,162.96,
2015-10-05,37,2,,16.0,162.96,
2015-10-05,69,2,,3.0,162.96,
2015-10-05,7,2,,0.0,162.96,
2015-10-05,63,2,,0.0,162.96,
2015-10-05,49,2,,6.0,162.96,
2015-10-05,68,1,,217.0,141.21,
2015-10-05,59,1,,368.0,141.21,
2015-10-05,25,1,,141.0,141.21,
2015-10-05,19,1,,145.0,141.21,
